no_topics,min_df,max_df,alpha,eta,c_v
12.0,0.01,0.23,0.5,0.23,0.3211616547512109
10.0,0.06,0.26,0.26,0.17,0.3235534834285277
12.0,0.03,0.34,0.19,0.04,0.34806031757776695
15.0,0.1,0.27,0.1,0.06,0.29830386747725435
10.0,0.04,0.35000000000000003,0.18,0.18,0.3326994175007571
14.0,0.06,0.42,0.42,0.23,0.32718188274332466
10.0,0.08,0.49,0.08,0.3,0.3443645187698459
6.0,0.03,0.16,0.01,0.21,0.32900016096960627
6.0,0.08,0.36,0.38,0.26,0.3295965349410291
14.0,0.01,0.47000000000000003,0.43,0.29,0.33281790228718383
13.0,0.08,0.21,0.18,0.04,0.30508719442225063
11.0,0.03,0.49,0.45,0.06,0.3638781171336227
7.0,0.06,0.35000000000000003,0.4,0.19,0.32383575322319424
10.0,0.06,0.2,0.1,0.14,0.33594393515679755
11.0,0.06,0.33,0.41000000000000003,0.07,0.3465045567569753
5.0,0.02,0.48,0.29,0.02,0.3426344664208426
4.0,0.09,0.42,0.28,0.16,0.3274743974161589
7.0,0.03,0.19,0.47000000000000003,0.24,0.32972575514687075
2.0,0.02,0.4,0.34,0.15,0.28679159984386776
10.0,0.08,0.35000000000000003,0.26,0.24,0.31828023858418175
7.0,0.06,0.3,0.38,0.21,0.32671211012455015
11.0,0.09,0.43,0.4,0.09,0.31717349578760196
5.0,0.02,0.41000000000000003,0.26,0.21,0.30517518047131664
3.0,0.1,0.19,0.19,0.12,0.29239898977994244
5.0,0.06,0.11,0.14,0.04,0.2619877799809128
13.0,0.1,0.13,0.08,0.18,0.25875457887606884
10.0,0.09,0.33,0.19,0.2,0.32653328017071304
5.0,0.01,0.41000000000000003,0.4,0.19,0.30947613796800977
10.0,0.06,0.26,0.04,0.11,0.32545355246674684
2.0,0.07,0.18,0.08,0.12,0.24714603582388506
15.0,0.03,0.25,0.14,0.11,0.33648660472533015
10.0,0.01,0.5,0.09,0.14,0.3476015555272628
2.0,0.02,0.34,0.5,0.3,0.2859669544315675
15.0,0.02,0.14,0.18,0.01,0.31205097045948715
14.0,0.05,0.29,0.17,0.05,0.3280057155045292
11.0,0.04,0.36,0.08,0.28,0.32220934665397905
14.0,0.1,0.44,0.14,0.15,0.3140209757925341
15.0,0.03,0.19,0.26,0.24,0.3328341507742474
11.0,0.1,0.16,0.17,0.1,0.2776482299507386
14.0,0.08,0.35000000000000003,0.12,0.08,0.3380934116397153
15.0,0.08,0.32,0.35000000000000003,0.2,0.3216606360590754
15.0,0.02,0.29,0.17,0.3,0.3219273558324886
12.0,0.05,0.38,0.07,0.02,0.30422161070523024
11.0,0.01,0.12,0.28,0.09,0.33904695838631066
3.0,0.02,0.48,0.1,0.29,0.35514974908239544
10.0,0.08,0.2,0.05,0.2,0.30020338322739487
2.0,0.01,0.14,0.27,0.07,0.28417201361689837
14.0,0.1,0.38,0.09,0.09,0.31050267707474877
2.0,0.1,0.35000000000000003,0.28,0.22,0.27049805529875365
4.0,0.02,0.25,0.36,0.26,0.3419681444004245
12.0,0.04,0.33,0.4,0.06,0.3426706296795829
14.0,0.05,0.42,0.24,0.18,0.3209443928756514
3.0,0.07,0.23,0.25,0.05,0.2677302449800118
15.0,0.07,0.45,0.29,0.26,0.33430571610684173
15.0,0.04,0.32,0.14,0.3,0.3318079000659155
6.0,0.02,0.24,0.22,0.07,0.3104322041657467
8.0,0.01,0.33,0.08,0.18,0.3587288993033101
4.0,0.1,0.29,0.01,0.13,0.31680344618767836
12.0,0.09,0.11,0.29,0.05,0.2064452966513524
12.0,0.02,0.18,0.16,0.03,0.3448436828875477
2.0,0.1,0.21,0.29,0.04,0.2640458705140759
2.0,0.03,0.2,0.28,0.29,0.27578172263592393
14.0,0.08,0.12,0.41000000000000003,0.08,0.2645274682537638
8.0,0.07,0.37,0.47000000000000003,0.29,0.2982533879292272
4.0,0.03,0.21,0.23,0.19,0.3477145780220831
14.0,0.08,0.26,0.5,0.06,0.28907672526730266
3.0,0.1,0.48,0.01,0.28,0.31219148021704884
8.0,0.1,0.21,0.1,0.3,0.2637163320229895
12.0,0.01,0.16,0.39,0.24,0.35321323957428935
6.0,0.08,0.34,0.12,0.28,0.33113261197019933
7.0,0.05,0.18,0.22,0.22,0.3184129865030956
13.0,0.09,0.47000000000000003,0.35000000000000003,0.17,0.3348089698033985
8.0,0.06,0.22,0.02,0.28,0.31767672248865864
12.0,0.06,0.19,0.16,0.04,0.3138637134494084
4.0,0.01,0.37,0.04,0.17,0.32077012910195424
7.0,0.04,0.18,0.48,0.11,0.2913304197065512
9.0,0.08,0.21,0.13,0.02,0.30955742168317535
2.0,0.05,0.11,0.4,0.29,0.305674300440578
12.0,0.07,0.32,0.18,0.18,0.33101012993812035
11.0,0.06,0.4,0.49,0.3,0.30535210748450486
13.0,0.01,0.47000000000000003,0.39,0.17,0.3296076787536879
11.0,0.09,0.18,0.09,0.21,0.2878944096492552
7.0,0.08,0.42,0.41000000000000003,0.13,0.3021460174807119
14.0,0.01,0.38,0.16,0.17,0.3365833622034749
5.0,0.05,0.39,0.19,0.24,0.3280582050422992
11.0,0.01,0.21,0.35000000000000003,0.17,0.3240544888282065
11.0,0.09,0.28,0.48,0.28,0.3100206564103692
5.0,0.06,0.37,0.24,0.23,0.324205876161978
14.0,0.01,0.4,0.08,0.11,0.3365409665596849
15.0,0.08,0.5,0.19,0.11,0.33622156272736503
9.0,0.1,0.21,0.34,0.05,0.2641274268567318
4.0,0.08,0.4,0.44,0.21,0.30828100764415345
5.0,0.04,0.5,0.2,0.01,0.314268481236766
8.0,0.1,0.24,0.27,0.17,0.3030009838057388
5.0,0.05,0.11,0.49,0.07,0.2777819388194073
3.0,0.04,0.12,0.2,0.13,0.26948016618981835
12.0,0.03,0.35000000000000003,0.21,0.21,0.3479215962029263
5.0,0.01,0.34,0.31,0.07,0.30532455223973665
12.0,0.04,0.12,0.04,0.26,0.3062520452169626
10.0,0.01,0.33,0.02,0.17,0.36466291410869583
3.0,0.01,0.18,0.46,0.05,0.29253419375565515
10.0,0.07,0.14,0.15,0.03,0.30650266238738016
12.0,0.1,0.22,0.1,0.15,0.299886258972915
12.0,0.04,0.28,0.43,0.21,0.3214442433779522
4.0,0.04,0.39,0.49,0.03,0.30911956959266573
15.0,0.01,0.35000000000000003,0.06,0.07,0.317812490142452
3.0,0.05,0.24,0.22,0.12,0.2815144833923437
6.0,0.03,0.11,0.44,0.17,0.25214902678229006
2.0,0.02,0.47000000000000003,0.39,0.11,0.30726317015326843
15.0,0.07,0.25,0.07,0.24,0.3115829957749004
11.0,0.09,0.47000000000000003,0.05,0.17,0.3401970947225115
11.0,0.04,0.22,0.15,0.02,0.3215475175655072
4.0,0.04,0.4,0.29,0.06,0.3120593492070359
10.0,0.02,0.11,0.43,0.09,0.27987590449362554
13.0,0.1,0.28,0.29,0.19,0.2948522326022315
4.0,0.01,0.17,0.33,0.23,0.2791938954731894
14.0,0.06,0.46,0.27,0.17,0.3402787641256621
13.0,0.1,0.4,0.47000000000000003,0.16,0.3090213815603823
9.0,0.05,0.26,0.12,0.04,0.3282727885503085
8.0,0.09,0.34,0.5,0.29,0.2829930316396633
5.0,0.03,0.24,0.45,0.3,0.2721569758491822
6.0,0.01,0.26,0.48,0.05,0.29174512629511534
14.0,0.04,0.32,0.29,0.22,0.33961831540665
9.0,0.03,0.19,0.03,0.01,0.34815669173330616
10.0,0.07,0.2,0.28,0.12,0.3323820269006654
6.0,0.08,0.13,0.5,0.02,0.27184267971293513
7.0,0.05,0.43,0.21,0.17,0.3501059354922157
2.0,0.1,0.32,0.16,0.29,0.2855405112111243
6.0,0.02,0.3,0.38,0.26,0.32118112106412805
2.0,0.1,0.35000000000000003,0.05,0.03,0.2701340848079148
14.0,0.05,0.3,0.01,0.24,0.3285286935560797
11.0,0.04,0.38,0.21,0.28,0.317622233699492
4.0,0.02,0.38,0.06,0.28,0.295559981028111
10.0,0.06,0.34,0.3,0.29,0.33642950597590493
6.0,0.04,0.13,0.17,0.11,0.3048776355149134
10.0,0.08,0.39,0.24,0.1,0.2983628261550612
6.0,0.01,0.22,0.45,0.18,0.33151336529162273
2.0,0.05,0.36,0.09,0.22,0.33161466137613393
5.0,0.1,0.45,0.47000000000000003,0.02,0.33588807018144295
14.0,0.02,0.5,0.29,0.25,0.3439891089836777
13.0,0.03,0.48,0.27,0.24,0.3700479655701186
14.0,0.01,0.12,0.41000000000000003,0.19,0.30448535823146605
12.0,0.09,0.47000000000000003,0.49,0.01,0.3256582323537048
5.0,0.01,0.12,0.32,0.21,0.26673565034493685
3.0,0.06,0.12,0.2,0.27,0.2712993044396312
7.0,0.03,0.28,0.49,0.02,0.29724866064226624
12.0,0.1,0.3,0.12,0.08,0.2938381031388282
3.0,0.03,0.37,0.34,0.06,0.3485370649497586
5.0,0.07,0.21,0.07,0.14,0.27848348320830507
13.0,0.1,0.45,0.49,0.02,0.325892406834324
9.0,0.07,0.43,0.03,0.08,0.32938000010988405
5.0,0.03,0.22,0.11,0.07,0.27559828952010834
15.0,0.1,0.15,0.45,0.29,0.26136243859576597
15.0,0.09,0.4,0.32,0.07,0.3044711784909385
4.0,0.09,0.49,0.46,0.02,0.3373934276522095
14.0,0.02,0.16,0.04,0.25,0.3237561470920448
8.0,0.07,0.18,0.15,0.16,0.32393593193459347
13.0,0.04,0.32,0.13,0.15,0.3286258925547082
13.0,0.01,0.26,0.04,0.06,0.3183892357170215
8.0,0.03,0.14,0.31,0.21,0.29097935129552505
13.0,0.09,0.37,0.41000000000000003,0.23,0.31855704968225385
6.0,0.05,0.37,0.47000000000000003,0.19,0.34211688704463744
3.0,0.08,0.48,0.36,0.19,0.35787788274236454
7.0,0.01,0.32,0.45,0.22,0.33834052461168485
7.0,0.06,0.35000000000000003,0.25,0.02,0.34468161945319115
12.0,0.05,0.28,0.13,0.22,0.3080360210158509
13.0,0.08,0.14,0.12,0.28,0.2883162172960117
12.0,0.01,0.3,0.14,0.03,0.3353742509481548
8.0,0.07,0.2,0.43,0.07,0.3252719398670721
3.0,0.05,0.19,0.32,0.17,0.3617437146239045
7.0,0.02,0.41000000000000003,0.2,0.19,0.3264270072597311
4.0,0.04,0.22,0.16,0.1,0.2633729656084724
13.0,0.05,0.27,0.1,0.02,0.33392425821207944
9.0,0.09,0.23,0.4,0.14,0.28733373920991323
8.0,0.01,0.49,0.15,0.09,0.34410085230102105
5.0,0.02,0.45,0.27,0.29,0.32376619180725985
8.0,0.04,0.48,0.46,0.13,0.3325703231548802
11.0,0.07,0.39,0.3,0.14,0.3200328090089238
7.0,0.09,0.49,0.3,0.24,0.3437659081231733
11.0,0.04,0.29,0.22,0.24,0.3211793181568035
13.0,0.06,0.23,0.44,0.18,0.3119172981278794
14.0,0.05,0.48,0.23,0.3,0.3342132132397659
7.0,0.04,0.44,0.42,0.29,0.31803283892072626
12.0,0.01,0.3,0.03,0.08,0.3337123865309349
12.0,0.1,0.18,0.21,0.11,0.2756901038780535
5.0,0.03,0.14,0.21,0.02,0.31668490185325143
13.0,0.03,0.45,0.48,0.14,0.33094369257912704
9.0,0.04,0.23,0.18,0.26,0.32096259272658384
12.0,0.05,0.29,0.42,0.28,0.31139009941071133
4.0,0.04,0.46,0.2,0.18,0.3128602135226539
9.0,0.01,0.44,0.43,0.24,0.336092748955956
2.0,0.04,0.29,0.48,0.24,0.27881056077424415
5.0,0.04,0.27,0.02,0.03,0.3454425197101264
14.0,0.03,0.3,0.07,0.05,0.35847514043901646
5.0,0.05,0.22,0.26,0.21,0.3157805168558597
11.0,0.03,0.33,0.16,0.12,0.334502188796736
14.0,0.08,0.12,0.45,0.05,0.2655016646885618
9.0,0.05,0.27,0.01,0.21,0.3293135601341042
12.0,0.02,0.34,0.15,0.03,0.35867178064986666
5.0,0.06,0.43,0.47000000000000003,0.2,0.3379002584785713
5.0,0.06,0.16,0.2,0.19,0.318962414124086
2.0,0.1,0.22,0.38,0.02,0.2939955260866517
14.0,0.03,0.31,0.06,0.25,0.3512880679998024
10.0,0.1,0.37,0.45,0.04,0.3127421392913952
12.0,0.07,0.31,0.32,0.08,0.318738211344217
13.0,0.01,0.41000000000000003,0.02,0.09,0.3380130805286564
6.0,0.04,0.32,0.34,0.13,0.31656984664887416
2.0,0.03,0.5,0.25,0.22,0.3153899264460265
12.0,0.02,0.41000000000000003,0.39,0.24,0.2960495285863745
14.0,0.03,0.14,0.02,0.22,0.32036688330281615
15.0,0.03,0.28,0.47000000000000003,0.28,0.3095433396330159
8.0,0.03,0.11,0.26,0.1,0.23295571417016747
11.0,0.06,0.45,0.49,0.08,0.31699961650001657
7.0,0.07,0.32,0.34,0.14,0.31339061606953605
2.0,0.1,0.27,0.34,0.26,0.32496704919337904
14.0,0.01,0.14,0.44,0.06,0.31552459559313834
11.0,0.06,0.5,0.41000000000000003,0.21,0.3277980203806583
12.0,0.1,0.43,0.08,0.28,0.31772174722515806
5.0,0.1,0.36,0.25,0.28,0.32291506302092604
14.0,0.02,0.39,0.38,0.06,0.31403645588308426
4.0,0.03,0.3,0.08,0.09,0.34234167088042833
7.0,0.08,0.17,0.23,0.23,0.3245125964517085
14.0,0.09,0.31,0.23,0.12,0.31454530552376286
10.0,0.07,0.4,0.11,0.09,0.3303903973368381
13.0,0.02,0.17,0.28,0.1,0.3294894757421171
15.0,0.06,0.12,0.3,0.18,0.2510591857149806
3.0,0.09,0.46,0.24,0.25,0.3243767524690594
7.0,0.02,0.37,0.41000000000000003,0.1,0.32520911000938646
5.0,0.09,0.14,0.28,0.11,0.25155835992547815
11.0,0.05,0.36,0.26,0.18,0.34078594227564357
14.0,0.1,0.27,0.3,0.03,0.30130027570334894
10.0,0.1,0.18,0.01,0.18,0.2816219516396158
2.0,0.07,0.36,0.44,0.11,0.30753907379576917
9.0,0.1,0.49,0.4,0.05,0.3246759410495461
12.0,0.04,0.24,0.37,0.25,0.3155493265516572
3.0,0.02,0.13,0.15,0.14,0.28126938544240593
5.0,0.01,0.27,0.14,0.02,0.3218086120885885
15.0,0.06,0.25,0.13,0.17,0.32882347981199156
3.0,0.01,0.45,0.43,0.06,0.31728622927398775
12.0,0.06,0.12,0.09,0.26,0.272982418702758
13.0,0.01,0.2,0.19,0.05,0.3181886350999325
6.0,0.02,0.21,0.17,0.13,0.27584480232936387
9.0,0.04,0.33,0.49,0.13,0.3128655873032181
11.0,0.09,0.17,0.09,0.15,0.28250392781742323
12.0,0.03,0.11,0.4,0.05,0.26997214742614245
8.0,0.03,0.27,0.02,0.28,0.3577626044165905
15.0,0.06,0.24,0.06,0.15,0.3305383531153795
5.0,0.06,0.17,0.02,0.21,0.3103887943541068
9.0,0.06,0.33,0.05,0.28,0.35625256022571633
15.0,0.05,0.15,0.23,0.19,0.3119591000099974
12.0,0.03,0.19,0.5,0.27,0.31446448490490664
6.0,0.08,0.11,0.33,0.2,0.25181900592296663
8.0,0.1,0.35000000000000003,0.5,0.17,0.3183947524863713
7.0,0.05,0.46,0.12,0.16,0.3548436739348871
4.0,0.05,0.3,0.32,0.09,0.30754646496158167
4.0,0.06,0.43,0.13,0.23,0.3228552802628796
9.0,0.09,0.5,0.06,0.01,0.3449355244365954
4.0,0.01,0.19,0.03,0.16,0.30467569520071813
4.0,0.03,0.41000000000000003,0.31,0.08,0.3178883145883765
15.0,0.01,0.42,0.04,0.01,0.32342964561429727
3.0,0.1,0.39,0.06,0.22,0.32501336391748376
14.0,0.04,0.48,0.5,0.17,0.3257976333978161
6.0,0.05,0.33,0.07,0.02,0.3326512031024552
14.0,0.08,0.34,0.45,0.18,0.32129686827422993
11.0,0.02,0.25,0.05,0.06,0.3291209832343506
15.0,0.08,0.34,0.16,0.06,0.3324995322543715
7.0,0.1,0.24,0.03,0.13,0.30448779310868757
10.0,0.1,0.32,0.28,0.28,0.2836816510354867
7.0,0.03,0.26,0.43,0.16,0.360924453765855
6.0,0.07,0.36,0.32,0.12,0.2993963246234503
11.0,0.05,0.11,0.04,0.28,0.2714415140385922
2.0,0.03,0.39,0.14,0.2,0.2930642104762201
13.0,0.03,0.12,0.5,0.01,0.3005150636108423
5.0,0.09,0.26,0.24,0.24,0.31213987116399394
3.0,0.05,0.37,0.45,0.16,0.3472210166359748
10.0,0.04,0.12,0.48,0.2,0.26943784696579304
12.0,0.02,0.32,0.09,0.03,0.30611866391287995
12.0,0.03,0.49,0.18,0.15,0.3696935877847718
8.0,0.1,0.11,0.29,0.24,0.33858464375333597
6.0,0.02,0.14,0.27,0.19,0.3065190365311952
11.0,0.03,0.13,0.15,0.13,0.3120841429093384
8.0,0.02,0.29,0.05,0.17,0.32083475287286445
12.0,0.01,0.32,0.12,0.15,0.3594350712472578
10.0,0.01,0.21,0.27,0.03,0.33004358908555614
13.0,0.09,0.33,0.45,0.26,0.3203774214898089
4.0,0.09,0.34,0.46,0.04,0.29265257256244837
6.0,0.04,0.44,0.24,0.24,0.32945849546526634
5.0,0.04,0.22,0.37,0.22,0.26370655029897233
2.0,0.06,0.43,0.46,0.11,0.31174255185717625
3.0,0.08,0.32,0.27,0.02,0.33683094938607017
4.0,0.04,0.5,0.1,0.29,0.3172959566104828
8.0,0.05,0.29,0.23,0.14,0.31457685935255497
11.0,0.03,0.26,0.16,0.17,0.3570279674426065
4.0,0.1,0.15,0.03,0.06,0.2752719299305556
9.0,0.1,0.31,0.39,0.14,0.283088794930051
15.0,0.07,0.34,0.16,0.09,0.329173937719569
7.0,0.02,0.31,0.04,0.28,0.3383233811897747
10.0,0.03,0.37,0.2,0.15,0.32667345692191396
13.0,0.04,0.49,0.07,0.14,0.3514971777954322
11.0,0.01,0.25,0.5,0.3,0.31623228739259
11.0,0.09,0.48,0.27,0.17,0.33763679899935667
12.0,0.07,0.44,0.1,0.03,0.3079295597414803
12.0,0.01,0.42,0.23,0.08,0.3361456929067943
5.0,0.03,0.42,0.46,0.26,0.31065851954092916
11.0,0.03,0.47000000000000003,0.43,0.26,0.3637686336774617
13.0,0.06,0.44,0.25,0.1,0.3469633786327861
15.0,0.06,0.19,0.09,0.12,0.3007851543441942
11.0,0.02,0.47000000000000003,0.36,0.08,0.3412993113105387
9.0,0.01,0.12,0.49,0.12,0.29576127208418773
5.0,0.06,0.33,0.49,0.14,0.33027707999530803
3.0,0.07,0.27,0.38,0.09,0.30273434370230135
11.0,0.07,0.23,0.05,0.24,0.3216402102503284
15.0,0.04,0.44,0.34,0.03,0.3402305632184978
12.0,0.02,0.32,0.24,0.17,0.31060456050351487
8.0,0.05,0.25,0.22,0.19,0.308975247958799
9.0,0.09,0.39,0.5,0.11,0.2885954871026791
12.0,0.06,0.11,0.03,0.18,0.2574608146304136
4.0,0.08,0.11,0.15,0.06,0.23656099184502166
9.0,0.04,0.11,0.26,0.23,0.27308091717572275
10.0,0.04,0.38,0.29,0.09,0.2929569399291156
13.0,0.1,0.42,0.34,0.01,0.30983345113601496
3.0,0.1,0.27,0.3,0.12,0.32592539454774877
8.0,0.05,0.17,0.2,0.01,0.3249249988331242
15.0,0.08,0.32,0.47000000000000003,0.08,0.3113916404124018
14.0,0.04,0.23,0.04,0.02,0.32195647514787357
5.0,0.09,0.21,0.41000000000000003,0.05,0.3248669060569325
14.0,0.08,0.43,0.1,0.09,0.31939908540010276
4.0,0.09,0.19,0.47000000000000003,0.13,0.2943575818767953
14.0,0.04,0.28,0.35000000000000003,0.02,0.31888284677734824
2.0,0.05,0.37,0.25,0.08,0.33161466137613393
10.0,0.01,0.22,0.42,0.14,0.34235701979581495
15.0,0.05,0.35000000000000003,0.25,0.12,0.32988305461489437
7.0,0.02,0.41000000000000003,0.18,0.02,0.3270619836568
6.0,0.06,0.15,0.11,0.18,0.3161843368116933
5.0,0.04,0.3,0.02,0.22,0.33756195479616474
15.0,0.01,0.32,0.12,0.26,0.3538629443028889
4.0,0.04,0.29,0.49,0.03,0.3224645169277945
12.0,0.04,0.13,0.4,0.27,0.2859633598728304
14.0,0.07,0.32,0.11,0.05,0.323525163864535
14.0,0.05,0.42,0.2,0.02,0.3214848794011297
8.0,0.02,0.22,0.21,0.2,0.306378557299512
10.0,0.05,0.2,0.22,0.03,0.3062695562143567
7.0,0.03,0.18,0.14,0.17,0.34134468809518875
5.0,0.04,0.15,0.35000000000000003,0.04,0.31835122818822725
6.0,0.06,0.16,0.16,0.1,0.32564763705493366
10.0,0.09,0.24,0.24,0.27,0.2923925387395806
11.0,0.04,0.34,0.32,0.06,0.3211218327547907
13.0,0.08,0.19,0.42,0.26,0.294247467109203
11.0,0.05,0.45,0.09,0.19,0.3514627351893251
12.0,0.03,0.32,0.08,0.11,0.33493172380648395
15.0,0.04,0.25,0.29,0.1,0.32920769981416
9.0,0.09,0.28,0.31,0.03,0.3085624798970441
8.0,0.07,0.2,0.05,0.3,0.34048909464352933
2.0,0.1,0.39,0.29,0.14,0.3123778561918466
6.0,0.1,0.15,0.45,0.29,0.2548844800438108
12.0,0.03,0.24,0.11,0.3,0.31281383680291563
4.0,0.09,0.38,0.1,0.13,0.2911257455894271
5.0,0.08,0.17,0.1,0.27,0.3167085699205975
14.0,0.09,0.37,0.48,0.3,0.30637642751640043
3.0,0.06,0.42,0.37,0.1,0.31955721136623766
13.0,0.09,0.5,0.37,0.08,0.33482335831460347
5.0,0.04,0.15,0.13,0.25,0.32705483027958693
13.0,0.05,0.21,0.34,0.15,0.3034014923033109
10.0,0.02,0.42,0.44,0.2,0.2942089796585545
12.0,0.04,0.47000000000000003,0.11,0.05,0.3476047708793484
14.0,0.07,0.48,0.45,0.11,0.3454198420723618
12.0,0.04,0.15,0.28,0.22,0.28803892180854224
3.0,0.09,0.25,0.35000000000000003,0.04,0.3385750330234553
4.0,0.02,0.14,0.44,0.26,0.31780467206372953
9.0,0.07,0.35000000000000003,0.12,0.14,0.3243866209688478
9.0,0.01,0.16,0.11,0.03,0.36522283907660413
12.0,0.04,0.44,0.34,0.11,0.3247277555248164
3.0,0.09,0.27,0.4,0.22,0.3385750330234553
7.0,0.07,0.31,0.04,0.01,0.32603587962362013
4.0,0.08,0.29,0.01,0.3,0.3266176653127506
5.0,0.03,0.5,0.16,0.05,0.35505461464939503
9.0,0.1,0.19,0.25,0.13,0.27491207445880483
7.0,0.08,0.14,0.02,0.29,0.28786686797117317
15.0,0.04,0.31,0.44,0.03,0.32842483500296704
7.0,0.01,0.47000000000000003,0.07,0.21,0.3434504551917805
6.0,0.05,0.37,0.42,0.11,0.3421168870446374
5.0,0.1,0.3,0.11,0.16,0.2721284410851098
9.0,0.1,0.36,0.32,0.17,0.3183202004525125
8.0,0.07,0.23,0.15,0.21,0.3129657164401912
13.0,0.08,0.45,0.14,0.23,0.3237397438360511
10.0,0.01,0.49,0.18,0.28,0.3409706811235745
5.0,0.01,0.28,0.29,0.25,0.32452967422441004
14.0,0.09,0.5,0.35000000000000003,0.29,0.3377023915952562
12.0,0.06,0.25,0.05,0.06,0.3292575005569358
14.0,0.06,0.18,0.5,0.23,0.3082379843444007
10.0,0.07,0.13,0.03,0.11,0.3009113805172876
15.0,0.02,0.12,0.34,0.24,0.3052456707773158
14.0,0.02,0.13,0.17,0.26,0.3222194635239412
2.0,0.1,0.23,0.25,0.22,0.2988414372631055
11.0,0.01,0.14,0.29,0.07,0.3384694704720733
6.0,0.05,0.24,0.18,0.06,0.29383691614285784
7.0,0.05,0.32,0.35000000000000003,0.18,0.34191388882340856
11.0,0.08,0.15,0.39,0.27,0.27042484389644933
7.0,0.1,0.39,0.22,0.16,0.3130736267444091
14.0,0.04,0.42,0.08,0.19,0.32689397736171527
15.0,0.08,0.47000000000000003,0.1,0.26,0.33419237441724003
6.0,0.06,0.36,0.09,0.19,0.33630038780271176
8.0,0.04,0.45,0.38,0.02,0.31964767848567394
3.0,0.08,0.48,0.42,0.15,0.3460514783639124
13.0,0.04,0.32,0.31,0.06,0.33803883564331716
2.0,0.02,0.45,0.03,0.13,0.30150331992796
5.0,0.07,0.38,0.32,0.01,0.32836164290558995
2.0,0.08,0.26,0.2,0.21,0.26946245344955366
15.0,0.1,0.49,0.41000000000000003,0.25,0.32553881796846457
13.0,0.05,0.25,0.25,0.15,0.32840976341596484
13.0,0.01,0.19,0.24,0.26,0.2998534803486985
10.0,0.04,0.34,0.05,0.23,0.33506352383370197
3.0,0.01,0.42,0.05,0.28,0.29290258257302537
12.0,0.1,0.49,0.41000000000000003,0.01,0.32077735832003684
13.0,0.08,0.3,0.15,0.18,0.32083243685202406
15.0,0.09,0.42,0.43,0.21,0.31274376924497554
14.0,0.1,0.32,0.42,0.21,0.2857882165499906
11.0,0.1,0.41000000000000003,0.07,0.08,0.31252510908183323
9.0,0.06,0.42,0.13,0.11,0.33940545683996465
14.0,0.07,0.27,0.42,0.11,0.2958569678016156
4.0,0.09,0.42,0.48,0.26,0.32168702476092187
12.0,0.04,0.31,0.18,0.24,0.3435440562124142
7.0,0.01,0.45,0.44,0.14,0.3472756888423674
6.0,0.01,0.41000000000000003,0.05,0.29,0.33485655458528724
10.0,0.1,0.39,0.22,0.03,0.30973557912137817
7.0,0.08,0.25,0.32,0.24,0.29771669739171686
9.0,0.02,0.33,0.44,0.27,0.31807572958362845
8.0,0.01,0.17,0.25,0.12,0.3270614619357262
3.0,0.03,0.16,0.07,0.03,0.2710480190347566
15.0,0.09,0.45,0.47000000000000003,0.07,0.3360865331276216
8.0,0.01,0.5,0.3,0.26,0.33942667222137135
8.0,0.04,0.34,0.48,0.05,0.3119257623979458
8.0,0.09,0.24,0.12,0.19,0.29231316280064557
3.0,0.05,0.32,0.09,0.01,0.3184391751215982
4.0,0.06,0.44,0.05,0.06,0.3239463404626124
12.0,0.04,0.13,0.49,0.03,0.2873487101810938
14.0,0.08,0.37,0.29,0.27,0.32498984574774636
9.0,0.06,0.28,0.16,0.05,0.34339892572601854
7.0,0.07,0.37,0.23,0.1,0.3040776977592155
6.0,0.1,0.16,0.45,0.08,0.2755125837778799
11.0,0.01,0.29,0.29,0.27,0.295867749609779
5.0,0.07,0.23,0.06,0.06,0.293340465145376
15.0,0.06,0.28,0.26,0.05,0.3150197819061794
14.0,0.04,0.3,0.2,0.02,0.34032334427066907
6.0,0.09,0.34,0.07,0.21,0.3098207058460654
3.0,0.05,0.46,0.04,0.02,0.3740379996208643
15.0,0.03,0.23,0.22,0.05,0.30486058139905786
2.0,0.07,0.21,0.01,0.22,0.265213514787621
8.0,0.09,0.49,0.06,0.03,0.3405774193010297
3.0,0.01,0.19,0.37,0.13,0.2669198004300471
12.0,0.07,0.17,0.01,0.11,0.3266502703310622
9.0,0.02,0.15,0.49,0.12,0.28763920295603534
12.0,0.02,0.34,0.25,0.04,0.3543425707562216
7.0,0.09,0.27,0.19,0.26,0.30757674259302065
4.0,0.05,0.18,0.07,0.17,0.3058284883656325
3.0,0.1,0.14,0.17,0.08,0.25644064474529943
5.0,0.07,0.23,0.16,0.23,0.2957652021771633
3.0,0.06,0.41000000000000003,0.49,0.19,0.3067728000322701
7.0,0.08,0.49,0.19,0.29,0.3442142105494675
4.0,0.06,0.37,0.17,0.01,0.3332058915180397
7.0,0.01,0.5,0.47000000000000003,0.26,0.3454030356364853
11.0,0.01,0.28,0.32,0.29,0.3477023538797894
6.0,0.1,0.12,0.41000000000000003,0.2,0.26943596007696224
13.0,0.04,0.44,0.23,0.16,0.33392645330645543
11.0,0.07,0.19,0.05,0.01,0.30386196010984967
14.0,0.01,0.2,0.41000000000000003,0.23,0.30997890802870165
10.0,0.06,0.45,0.28,0.28,0.31888919105981606
10.0,0.1,0.48,0.12,0.22,0.3438968794411344
7.0,0.06,0.32,0.17,0.25,0.35359432265907603
5.0,0.01,0.17,0.01,0.28,0.2841142225370364
4.0,0.1,0.36,0.42,0.1,0.3378595398997417
